FAMILY_ID	SPECIES	UNIPROT	ENTREZ
PTHR11830:SF0	YEAST	P23248	851162
PTHR11830:SF0	YEAST	P23248	854939
PTHR11830:SF0	YEAST	P33442	851162
PTHR11830:SF0	YEAST	P33442	854939
PTHR11830:SF0	SCHPO	O94438	2541737
PTHR11830:SF0	SCHPO	O94438	2542817
PTHR11830:SF0	SCHPO	Q09781	2541737
PTHR11830:SF0	SCHPO	Q09781	2542817
PTHR11830:SF0	EMENI	Q5AS60	2868357
PTHR11830:SF0	ASHGO	Q756Y3	4621196
PTHR11830:SF0	BATDJ	F4PD08	18240230
PTHR11830:SF0	CANAL	P40910	3636924
PTHR11830:SF0	CRYNJ	P0CQ58	3255847
PTHR11830:SF0	NEUCR	Q871N9	3872112
PTHR11830:SF0	PUCGT	E3L5E7	10527774
PTHR11830:SF0	PUCGT	E3L5E7	10531715
PTHR11830:SF0	SCLS1	A7E4H3	5494723
PTHR11830:SF0	USTMA	Q4P4C2	23566704
PTHR11830:SF0	YARLI	Q6C2R9	2907972
PTHR10715:SF0	YEAST	Q02326	851169
PTHR10715:SF0	YEAST	Q02326	854902
PTHR10715:SF0	YEAST	P05739	851169
PTHR10715:SF0	YEAST	P05739	854902
PTHR10715:SF0	SCHPO	P79071	2539372
PTHR10715:SF0	EMENI	C8VT28	NA
PTHR10715:SF0	ASHGO	Q756V2	4621214
PTHR10715:SF0	BATDJ	F4P7G7	18237474
PTHR10715:SF0	CRYNJ	Q5KGM8	3257527
PTHR10715:SF0	NEUCR	Q7SH22	3881630
PTHR10715:SF0	PUCGT	E3JQ35	10527368
PTHR10715:SF0	SCLS1	A7E777	5493194
PTHR10715:SF0	USTMA	D1E0L7	NA
PTHR10715:SF0	YARLI	Q6C4C8	2912221
PTHR19868:SF0	YEAST	P38011	855143
PTHR19868:SF0	SCHPO	Q10281	2543298
PTHR19868:SF0	EMENI	G5EB28	2873584
PTHR19868:SF0	ASHGO	Q753X3	4622006
PTHR19868:SF0	BATDJ	F4P3L0	18240175
PTHR19868:SF0	CANAL	P83774	3645907
PTHR19868:SF0	CRYNJ	Q5KCJ8	3259117
PTHR19868:SF0	NEUCR	Q01369	3876201
PTHR19868:SF0	PUCGT	E3KXR7	10546681
PTHR19868:SF0	SCLS1	A7E6H5	5495054
PTHR19868:SF0	USTMA	D1C8Y8	NA
PTHR19868:SF0	YARLI	Q6C592	2911791
PTHR10114:SF0	YEAST	O14455	855232
PTHR10114:SF0	YEAST	O14455	855826
PTHR10114:SF0	YEAST	P05745	855232
PTHR10114:SF0	YEAST	P05745	855826
PTHR10114:SF0	SCHPO	Q92365	2538883
PTHR10114:SF0	SCHPO	Q92365	2540644
PTHR10114:SF0	SCHPO	O94658	2538883
PTHR10114:SF0	SCHPO	O94658	2540644
PTHR10114:SF0	ASHGO	Q755I6	4621613
PTHR10114:SF0	BATDJ	F4P1X2	18243019
PTHR10114:SF0	CRYNJ	Q5KEE1	3258629
PTHR10114:SF0	NEUCR	Q7SEP1	3880628
PTHR10114:SF0	PUCGT	E3JQ18	10527378
PTHR10114:SF0	SCLS1	A7F5P8	5482394
PTHR10114:SF0	USTMA	D1E815	NA
PTHR10114:SF0	YARLI	B5FVF9	7009585
PTHR12146:SF0	YEAST	P46784	854468
PTHR12146:SF0	YEAST	P46784	855270
PTHR12146:SF0	YEAST	Q08745	854468
PTHR12146:SF0	YEAST	Q08745	855270
PTHR12146:SF0	SCHPO	O13614	2542561
PTHR12146:SF0	SCHPO	O13614	3361259
PTHR12146:SF0	SCHPO	O14112	2542561
PTHR12146:SF0	SCHPO	O14112	3361259
PTHR12146:SF0	EMENI	C8V7K1	NA
PTHR12146:SF0	ASHGO	Q752K5	4622397
PTHR12146:SF0	BATDJ	F4P1U2	18236546
PTHR12146:SF0	CRYNJ	Q5KFI3	3258245
PTHR12146:SF0	NEUCR	F5HE85	3879676
PTHR12146:SF0	PUCGT	E3KTB1	10538435
PTHR12146:SF0	SCLS1	A7EYS7	5484690
PTHR12146:SF0	USTMA	D1E104	NA
PTHR12146:SF0	YARLI	Q6CC88	2909427
PTHR10052:SF1	YEAST	P0CX23	854489
PTHR10052:SF1	YEAST	P0CX23	855283
PTHR10052:SF1	YEAST	P0CX24	854489
PTHR10052:SF1	YEAST	P0CX24	855283
PTHR10052:SF1	SCHPO	P0CT69	2542093
PTHR10052:SF1	SCHPO	P0CT69	2542725
PTHR10052:SF1	SCHPO	P0CT68	2542093
PTHR10052:SF1	SCHPO	P0CT68	2542725
PTHR10052:SF1	EMENI	C8VTE9	NA
PTHR10052:SF1	ASHGO	Q753I2	4622142
PTHR10052:SF1	BATDJ	F4P6Y3	18237196
PTHR10052:SF1	CANAL	Q5AML4	NA
PTHR10052:SF1	CRYNJ	Q5KAI5	3254227
PTHR10052:SF1	NEUCR	V5IQT8	3880085
PTHR10052:SF1	PUCGT	E3KMY4	10544185
PTHR10052:SF1	SCLS1	A7EKQ8	5489060
PTHR10052:SF1	USTMA	D1C987	NA
PTHR10052:SF1	YARLI	Q6C0J5	2908737
PTHR11278:SF0	YEAST	P26786	854263
PTHR11278:SF0	YEAST	P26786	855628
PTHR11278:SF0	YEAST	P48164	854263
PTHR11278:SF0	YEAST	P48164	855628
PTHR11278:SF0	SCHPO	Q10101	2542553
PTHR11278:SF0	EMENI	Q5B3G4	2872709
PTHR11278:SF0	ASHGO	Q75CJ5	4619448
PTHR11278:SF0	BATDJ	F4P277	18240172
PTHR11278:SF0	CANAL	Q5AJ93	3636573
PTHR11278:SF0	CRYNJ	Q5KBW6	3259642
PTHR11278:SF0	NEUCR	O43105	3873891
PTHR11278:SF0	PUCGT	E3KSS3	10538183
PTHR11278:SF0	SCLS1	A7F4F2	5482538
PTHR11278:SF0	USTMA	D1CJX4	NA
PTHR11278:SF0	YARLI	Q6CHA6	2906411
PTHR11760:SF9	YEAST	P05750	855543
PTHR11760:SF9	SCHPO	O60128	2539797
PTHR11760:SF9	EMENI	Q5B5U3	2873506
PTHR11760:SF9	ASHGO	Q75E11	4618889
PTHR11760:SF9	BATDJ	F4PAP3	18244292
PTHR11760:SF9	CANAL	Q59N00	NA
PTHR11760:SF9	CRYNJ	Q5KPZ1	3253810
PTHR11760:SF9	NEUCR	Q7RV52	3872321
PTHR11760:SF9	PUCGT	E3KW77	10541023
PTHR11760:SF9	PUCGT	E3KW77	10542653
PTHR11760:SF9	PUCGT	E3L8H2	10541023
PTHR11760:SF9	PUCGT	E3L8H2	10542653
PTHR11760:SF9	SCLS1	A7EP73	5488223
PTHR11760:SF9	USTMA	D1C5Q1	NA
PTHR11760:SF9	YARLI	Q6C4U1	2912680
PTHR10934:SF2	YEAST	P0CX49	854029
PTHR10934:SF2	YEAST	P0CX49	855415
PTHR10934:SF2	YEAST	P0CX50	854029
PTHR10934:SF2	YEAST	P0CX50	855415
PTHR10934:SF2	SCHPO	Q8TFH1	2539678
PTHR10934:SF2	SCHPO	Q8TFH1	3361377
PTHR10934:SF2	SCHPO	Q10192	2539678
PTHR10934:SF2	SCHPO	Q10192	3361377
PTHR10934:SF2	EMENI	Q5B0Y0	2870950
PTHR10934:SF2	ASHGO	Q75AS7	4620081
PTHR10934:SF2	BATDJ	F4NY06	18242633
PTHR10934:SF2	CANAL	Q5ANC2	NA
PTHR10934:SF2	CRYNJ	Q5KIC5	3257374
PTHR10934:SF2	NEUCR	Q7RXJ4	3872720
PTHR10934:SF2	PUCGT	E3KP82	10540113
PTHR10934:SF2	SCLS1	A7EZ19	5484201
PTHR10934:SF2	USTMA	D1E7B6	NA
PTHR10934:SF2	YARLI	Q6CFA4	2907613
PTHR11710:SF0	YEAST	P07280	854028
PTHR11710:SF0	YEAST	P07280	855414
PTHR11710:SF0	YEAST	P07281	854028
PTHR11710:SF0	YEAST	P07281	855414
PTHR11710:SF0	SCHPO	P58234	2540447
PTHR11710:SF0	SCHPO	P58234	2541084
PTHR11710:SF0	SCHPO	P79016	2540447
PTHR11710:SF0	SCHPO	P79016	2541084
PTHR11710:SF0	EMENI	P27073	2873483
PTHR11710:SF0	ASHGO	Q75AS8	4620188
PTHR11710:SF0	BATDJ	F4PE42	18241026
PTHR11710:SF0	CRYNJ	Q5KJL6	3256233
PTHR11710:SF0	NEUCR	Q7SBD8	3879095
PTHR11710:SF0	PUCGT	E3K5L7	10531301
PTHR11710:SF0	PUCGT	E3K5L7	10531302
PTHR11710:SF0	PUCGT	E3K5L6	10531301
PTHR11710:SF0	PUCGT	E3K5L6	10531302
PTHR11710:SF0	SCLS1	A7E5C7	5494275
PTHR11710:SF0	USTMA	D1C151	NA
PTHR11710:SF0	YARLI	Q6CDX3	2906617
PTHR21141:SF43	YEAST	P05319	854118
PTHR21141:SF43	ASHGO	Q758U4	4620685
PTHR11880:SF2	YEAST	Q01855	854117
PTHR11880:SF2	SCHPO	O94715	2538892
PTHR11880:SF2	SCHPO	O94715	2542912
PTHR11880:SF2	SCHPO	Q9UTQ6	2538892
PTHR11880:SF2	SCHPO	Q9UTQ6	2542912
PTHR11880:SF2	EMENI	C8V349	NA
PTHR11880:SF2	ASHGO	Q758U5	4620687
PTHR11880:SF2	BATDJ	F4P3B9	18243215
PTHR11880:SF2	CANAL	Q5ANH6	NA
PTHR11880:SF2	CRYNJ	Q5KEX8	3258082
PTHR11880:SF2	NEUCR	Q7SGF1	3881300
PTHR11880:SF2	SCLS1	A7E8S0	5493369
PTHR11880:SF2	USTMA	D1DTA3	NA
PTHR11880:SF2	YARLI	Q6C2R3	2908488
PTHR11620:SF2	YEAST	P04456	853993
PTHR11620:SF2	SCHPO	O74391	2539701
PTHR11620:SF2	SCHPO	O74391	2540851
PTHR11620:SF2	SCHPO	Q10330	2539701
PTHR11620:SF2	SCHPO	Q10330	2540851
PTHR11620:SF2	EMENI	Q5AS74	2868329
PTHR11620:SF2	ASHGO	Q75AT6	4620072
PTHR11620:SF2	BATDJ	F4P163	18238535
PTHR11620:SF2	CRYNJ	Q5KL89	3256686
PTHR11620:SF2	NEUCR	Q7SBS9	3879232
PTHR11620:SF2	PUCGT	E3JQ19	10546765
PTHR11620:SF2	SCLS1	A7E401	5494754
PTHR11620:SF2	USTMA	D1DN50	NA
PTHR11620:SF2	YARLI	Q6C0E1	2908484
PTHR11363:SF5	YEAST	P14126	854229
PTHR11363:SF5	SCHPO	P40372	2542265
PTHR11363:SF5	SCHPO	P40372	2543309
PTHR11363:SF5	SCHPO	P36584	2542265
PTHR11363:SF5	SCHPO	P36584	2543309
PTHR11363:SF5	EMENI	C8V202	NA
PTHR11363:SF5	ASHGO	Q759R7	4620464
PTHR11363:SF5	BATDJ	F4NU41	18239872
PTHR11363:SF5	CANAL	Q59LS1	3647719
PTHR11363:SF5	CRYNJ	Q5K9E3	3254568
PTHR11363:SF5	NEUCR	P59671	3879466
PTHR11363:SF5	PUCGT	E3KKF1	10526752
PTHR11363:SF5	SCLS1	A7E6K0	5495139
PTHR11363:SF5	USTMA	D1E0M2	NA
PTHR11363:SF5	YARLI	Q6CB65	2909823
PTHR10902:SF0	YEAST	P05744	854409
PTHR10902:SF0	YEAST	P05744	855960
PTHR10902:SF0	YEAST	P41056	854409
PTHR10902:SF0	YEAST	P41056	855960
PTHR10902:SF0	SCHPO	Q9USG6	2539518
PTHR10902:SF0	SCHPO	Q9USG6	3361295
PTHR10902:SF0	SCHPO	Q9USX4	2539518
PTHR10902:SF0	SCHPO	Q9USX4	3361295
PTHR10902:SF0	EMENI	Q5B900	2874180
PTHR10902:SF0	ASHGO	Q75BZ9	4619653
PTHR10902:SF0	BATDJ	F4P3I9	18238667
PTHR10902:SF0	CRYNJ	Q5KFG9	3258058
PTHR10902:SF0	NEUCR	Q7S156	3874466
PTHR10902:SF0	PUCGT	E3KK27	10546321
PTHR10902:SF0	SCLS1	A7F5K7	5482387
PTHR10902:SF0	USTMA	D1C0Y6	NA
PTHR10902:SF0	YARLI	Q6BZR8	2907945
PTHR10902:SF0	YARLI	Q6BZR8	2912953
PTHR10902:SF0	YARLI	Q6C3V0	2907945
PTHR10902:SF0	YARLI	Q6C3V0	2912953
PTHR11843:SF0	YEAST	P48589	854551
PTHR11843:SF0	SCHPO	O74322	2539588
PTHR11843:SF0	SCHPO	O74322	2540015
PTHR11843:SF0	SCHPO	O14062	2539588
PTHR11843:SF0	SCHPO	O14062	2540015
PTHR11843:SF0	EMENI	Q5B5V7	2873492
PTHR11843:SF0	ASHGO	Q758W6	4620672
PTHR11843:SF0	BATDJ	F4PDX0	18244676
PTHR11843:SF0	CANAL	Q5ADQ6	3638438
PTHR11843:SF0	CRYNJ	Q5KK99	3256734
PTHR11843:SF0	NEUCR	Q7RV74	3873492
PTHR11843:SF0	PUCGT	E3JZ91	10538075
PTHR11843:SF0	SCLS1	A7E444	5494827
PTHR11843:SF0	USTMA	D1EAK7	NA
PTHR11843:SF0	YARLI	Q6C2P6	2908430
PTHR23410:SF12	YEAST	P26321	855972
PTHR23410:SF12	SCHPO	O74306	2539680
PTHR23410:SF12	SCHPO	O74306	2543642
PTHR23410:SF12	SCHPO	P52822	2539680
PTHR23410:SF12	SCHPO	P52822	2543642
PTHR23410:SF12	EMENI	Q5BEL7	2876791
PTHR23410:SF12	ASHGO	Q75C13	4619636
PTHR23410:SF12	BATDJ	F4NUR8	18239887
PTHR23410:SF12	CANAL	Q5AGZ7	3637057
PTHR23410:SF12	CRYNJ	Q5KJU2	3256387
PTHR23410:SF12	NEUCR	O59953	3876725
PTHR23410:SF12	PUCGT	E3L3T7	10528875
PTHR23410:SF12	SCLS1	A7EYA0	5484909
PTHR23410:SF12	USTMA	D1DYE5	NA
PTHR23410:SF12	YARLI	Q6C4Z8	2912980
