Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNAG_06487	RPF	H99r2	15	29	6	30	NA	NA	6452	NA	2988	55	NA
CNAG_06489	RPF	H99r2	2	42	102	1170	NA	NA	43572	NA	1077	14	NA
CNAG_06490	RPF	H99r2	1	2	4	18	NA	NA	2726	NA	4605	1	NA
CNAG_06491	RPF	H99r2	2	16	5	17	NA	NA	876	NA	885	47	NA
CNAG_06492	RPF	H99r2	10	29	3	22	NA	NA	2390	NA	1083	56	NA
CNAG_06493	RPF	H99r2	0	0	0	2	0	0	41	NA	699	154	0
CNAG_06494	RPF	H99r2	2	11	2	10	1	1	1219	NA	2364	24	2
CNAG_06495	RPF	H99r2	5	30	25	52	0	0	6141	NA	1968	411	1
CNAG_06497	RPF	H99r2	7	7	2	6	0	2	987	NA	1206	178	0
CNAG_06498	RPF	H99r2	1	1	0	0	NA	NA	105	NA	2835	341	NA
CNAG_06499	RPF	H99r2	11	20	1	14	NA	NA	1225	NA	1281	89	NA
CNAG_06500	RPF	H99r2	0	10	0	2	NA	NA	2085	NA	1308	8	NA
CNAG_06501	RPF	H99r2	3	41	10	43	NA	NA	11510	NA	1698	41	NA
CNAG_06502	RPF	H99r2	6	100	91	136	0	0	8178	NA	921	528	1
CNAG_06503	RPF	H99r2	0	0	0	1	0	0	24	NA	1725	156	0
CNAG_06504	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	858	-14	NA
CNAG_06505	RPF	H99r2	2	8	1	13	NA	NA	2446	NA	1428	62	NA
CNAG_06506	RPF	H99r2	1	15	1	11	NA	NA	1867	NA	921	44	NA
CNAG_06507	RPF	H99r2	0	0	0	0	0	0	10	NA	657	732	31
CNAG_06508	RPF	H99r2	57	62	9	84	NA	NA	33261	NA	5400	328	NA
CNAG_06509	RPF	H99r2	0	0	0	2	NA	NA	222	NA	1677	11	NA
CNAG_06510	RPF	H99r2	1	2	3	18	NA	NA	1358	NA	1977	133	NA
CNAG_06511	RPF	H99r2	7	13	8	70	2	9	2860	NA	885	121	0
CNAG_06512	RPF	H99r2	2	8	0	2	NA	NA	446	NA	825	267	NA
CNAG_06515	RPF	H99r2	2	5	1	18	1	18	261	NA	771	126	4
CNAG_06516	RPF	H99r2	11	29	7	230	0	0	781	NA	189	283	4
CNAG_06517	RPF	H99r2	10	23	2	23	2	18	3677	NA	3903	381	68
CNAG_06519	RPF	H99r2	18	19	13	61	NA	NA	903	NA	1017	65	NA
CNAG_06520	RPF	H99r2	4	30	5	43	NA	NA	2337	NA	669	83	NA
CNAG_06521	RPF	H99r2	0	1	0	0	0	0	74	NA	1653	410	2
CNAG_06523	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	624	-9	NA
CNAG_06524	RPF	H99r2	0	0	0	0	0	0	37	NA	1962	452	1
CNAG_06525	RPF	H99r2	0	3	0	5	0	0	16	NA	801	1030	20
CNAG_06526	RPF	H99r2	20	72	23	187	NA	NA	4858	NA	636	55	NA
CNAG_06527	RPF	H99r2	0	0	0	0	0	0	13	NA	1674	348	1
CNAG_06529	RPF	H99r2	41	75	0	52	NA	NA	2123	NA	1155	64	NA
CNAG_06530	RPF	H99r2	6	9	0	0	NA	NA	112	NA	1098	75	NA
CNAG_06531	RPF	H99r2	3	4	7	7	NA	NA	1318	NA	2970	144	NA
CNAG_06532	RPF	H99r2	0	2	1	5	NA	NA	810	NA	2547	17	NA
CNAG_06533	RPF	H99r2	3	28	1	27	NA	NA	6302	NA	3522	45	NA
CNAG_06534	RPF	H99r2	5	70	20	59	NA	NA	17220	NA	3858	237	NA
CNAG_06535	RPF	H99r2	4	64	36	474	NA	NA	27614	NA	1077	30	NA
CNAG_06536	RPF	H99r2	NA	NA	0	3	NA	NA	NA	NA	1443	-12	NA
CNAG_06537	RPF	H99r2	27	39	14	75	NA	NA	3532	NA	1344	81	NA
CNAG_06538	RPF	H99r2	7	22	2	3	NA	NA	1781	NA	1350	121	NA
CNAG_06539	RPF	H99r2	0	0	0	0	0	0	11	NA	1353	493	0
CNAG_06540	RPF	H99r2	0	0	0	0	0	1	35	NA	1911	113	0
CNAG_06541	RPF	H99r2	3	10	11	26	0	0	1721	NA	1389	791	17
CNAG_06542	RPF	H99r2	1	44	22	38	NA	NA	4902	NA	2799	190	NA
CNAG_06543	RPF	H99r2	17	71	7	181	NA	NA	12813	NA	1293	102	NA
CNAG_06544	RPF	H99r2	86	2107	182	2678	NA	NA	41219	NA	351	93	NA
CNAG_06545	RPF	H99r2	15	145	64	322	NA	NA	24569	NA	1773	40	NA
CNAG_06546	RPF	H99r2	0	0	0	0	0	0	6	NA	1218	462	21
CNAG_06548	RPF	H99r2	64	86	14	38	4	98	10604	NA	3066	49	4
CNAG_06549	RPF	H99r2	14	40	7	42	7	33	5082	NA	1194	57	2
CNAG_06550	RPF	H99r2	46	78	2	19	NA	NA	23220	NA	6306	66	NA
CNAG_06551	RPF	H99r2	1	3	1	6	0	2	348	NA	2337	53	1
CNAG_06552	RPF	H99r2	27	43	13	55	0	0	5449	NA	2250	202	1
CNAG_06553	RPF	H99r2	4	6	1	6	NA	NA	2531	NA	1530	69	NA
CNAG_06554	RPF	H99r2	4	23	6	15	NA	NA	1155	NA	1485	165	NA
CNAG_06555	RPF	H99r2	4	11	17	68	0	0	6150	NA	1443	343	18
CNAG_06556	RPF	H99r2	0	0	0	0	0	0	18	NA	1083	86	0
CNAG_06557	RPF	H99r2	0	1	1	1	0	0	17	NA	1488	213	0
CNAG_06558	RPF	H99r2	17	83	7	50	NA	NA	3632	NA	1854	62	NA
CNAG_06559	RPF	H99r2	51	66	7	23	NA	NA	1264	NA	765	99	NA
CNAG_06560	RPF	H99r2	5	6	5	21	NA	NA	1344	NA	2247	248	NA
CNAG_06561	RPF	H99r2	0	0	0	0	0	0	24	NA	1683	380	2
CNAG_06562	RPF	H99r2	0	2	0	0	0	0	7	NA	462	181	0
CNAG_06563	RPF	H99r2	52	123	247	1406	NA	NA	36150	NA	912	60	NA
CNAG_06564	RPF	H99r2	18	91	1	14	1	1	15717	NA	6117	581	14
CNAG_06565	RPF	H99r2	33	117	80	323	NA	NA	5590	NA	414	125	NA
CNAG_06566	RPF	H99r2	4	75	58	224	NA	NA	11899	NA	1431	105	NA
CNAG_06567	RPF	H99r2	9	27	1	18	3	11	1701	NA	1797	184	111
CNAG_06568	RPF	H99r2	5	38	7	31	NA	NA	1350	NA	1293	315	NA
CNAG_06569	RPF	H99r2	3	25	2	36	NA	NA	1275	NA	1944	57	NA
CNAG_06570	RPF	H99r2	1	3	1	2	15	66	276	NA	1065	111	11
CNAG_06573	RPF	H99r2	0	31	0	4	NA	NA	2224	NA	3726	74	NA
CNAG_06574	RPF	H99r2	1	2	1	1	0	2	161	NA	546	152	0
CNAG_06576	RPF	H99r2	67	141	24	90	0	0	14889	NA	705	766	38
CNAG_06577	RPF	H99r2	1	11	1	5	0	0	1087	NA	1986	592	0
CNAG_06578	RPF	H99r2	387	508	206	1204	2	2	26696	NA	564	684	3
CNAG_06583	RPF	H99r2	1	4	3	12	NA	NA	418	NA	1347	59	NA
CNAG_06584	RPF	H99r2	0	0	0	8	NA	NA	1039	NA	1896	51	NA
CNAG_06585	RPF	H99r2	17	120	13	170	NA	NA	77746	NA	6462	72	NA
CNAG_06587	RPF	H99r2	3	32	3	27	NA	NA	887	NA	573	34	NA
CNAG_06588	RPF	H99r2	14	26	0	3	NA	NA	1760	NA	2247	111	NA
CNAG_06589	RPF	H99r2	1	3	86	307	60	75	2866	NA	417	234	66
CNAG_06590	RPF	H99r2	27	40	14	25	NA	NA	1166	NA	909	234	NA
CNAG_06591	RPF	H99r2	1	3	9	47	4	87	9352	NA	4848	370	24
CNAG_06592	RPF	H99r2	3	458	0	457	NA	NA	8060	NA	630	72	NA
CNAG_06593	RPF	H99r2	1	5	1	3	0	0	108	NA	2034	662	24
CNAG_06594	RPF	H99r2	8	16	82	239	0	0	21987	NA	1206	339	2
CNAG_06595	RPF	H99r2	1	17	2	5	0	0	761	NA	1359	203	0
CNAG_06596	RPF	H99r2	0	0	0	0	0	0	13	NA	612	285	0
CNAG_06597	RPF	H99r2	27	95	40	225	2	12	3996	NA	2142	66	2
CNAG_06598	RPF	H99r2	0	0	3	11	0	0	62	NA	264	247	7
CNAG_06599	RPF	H99r2	8	32	41	152	NA	NA	6716	NA	1854	34	NA
CNAG_06600	RPF	H99r2	7	29	8	60	NA	NA	16193	NA	2535	40	NA
CNAG_06601	RPF	H99r2	6	15	17	130	NA	NA	1746	NA	1914	55	NA
CNAG_06602	RPF	H99r2	18	202	3	52	0	1	1877	NA	759	179	3
CNAG_06603	RPF	H99r2	4	9	1	42	2	19	3183	NA	2724	462	56
CNAG_06604	RPF	H99r2	10	35	9	23	NA	NA	5238	NA	1899	108	NA
CNAG_06605	RPF	H99r2	2812	4454	390	5356	NA	NA	345374	NA	771	80	NA
CNAG_06606	RPF	H99r2	15	44	12	120	0	0	5557	NA	675	908	2
CNAG_06607	RPF	H99r2	5	40	3	32	0	0	10697	NA	4485	421	5
CNAG_06608	RPF	H99r2	7	53	7	76	NA	NA	9232	NA	1638	51	NA
CNAG_06609	RPF	H99r2	0	0	0	0	NA	NA	9	NA	861	-2	NA
CNAG_06610	RPF	H99r2	18	39	0	22	6	13	1676	NA	1806	252	3
CNAG_06611	RPF	H99r2	3	4	11	68	NA	NA	37201	NA	3582	41	NA
CNAG_06612	RPF	H99r2	46	67	1	65	NA	NA	9219	NA	777	28	NA
CNAG_06613	RPF	H99r2	29	260	45	166	NA	NA	10103	NA	1338	62	NA
CNAG_06614	RPF	H99r2	27	33	0	1	0	0	557	NA	1122	925	11
CNAG_06616	RPF	H99r2	15	20	5	37	NA	NA	2703	NA	1776	47	NA
CNAG_06617	RPF	H99r2	14	121	4	61	1	4	3946	NA	2346	87	3
CNAG_06620	RPF	H99r2	4	28	108	257	NA	NA	11376	NA	2061	161	NA
CNAG_06621	RPF	H99r2	21	74	58	793	NA	NA	22161	NA	1167	35	NA
CNAG_06622	RPF	H99r2	0	1	1	2	NA	NA	70	NA	477	35	NA
CNAG_06623	RPF	H99r2	2	11	14	20	2	6	2119	NA	948	919	21
CNAG_06624	RPF	H99r2	2	30	4	61	NA	NA	9341	NA	1401	40	NA
CNAG_06625	RPF	H99r2	30	39	14	21	NA	NA	15946	NA	1401	40	NA
CNAG_06626	RPF	H99r2	4	177	75	120	NA	NA	34091	NA	2352	65	NA
CNAG_06627	RPF	H99r2	33	64	5	126	NA	NA	15371	NA	2151	67	NA
CNAG_06628	RPF	H99r2	23	145	7	51	NA	NA	11219	NA	1521	150	NA
CNAG_06629	RPF	H99r2	0	0	0	0	0	0	3	NA	603	6	0
CNAG_06630	RPF	H99r2	6	158	39	174	NA	NA	26998	NA	1365	54	NA
CNAG_06631	RPF	H99r2	12	60	24	140	NA	NA	10020	NA	2409	48	NA
CNAG_06632	RPF	H99r2	18	44	5	40	NA	NA	1603	NA	1812	173	NA
CNAG_06633	RPF	H99r2	1043	3607	2385	9134	NA	NA	344217	NA	453	69	NA
CNAG_06634	RPF	H99r2	62	87	3	32	NA	NA	4144	NA	1626	65	NA
CNAG_06635	RPF	H99r2	73	337	35	852	NA	NA	36585	NA	2079	50	NA
CNAG_06636	RPF	H99r2	0	0	0	2	0	0	26	NA	1875	1074	13
CNAG_06637	RPF	H99r2	2	2	5	25	NA	NA	3574	NA	1812	98	NA
CNAG_06638	RPF	H99r2	248	425	145	1541	0	0	51717	NA	1890	292	9
CNAG_06639	RPF	H99r2	4	44	2	27	NA	NA	12375	NA	4617	84	NA
CNAG_06640	RPF	H99r2	7	13	49	252	0	0	15737	NA	1620	120	0
CNAG_06641	RPF	H99r2	8	16	0	7	14	18	5932	NA	1686	81	2
CNAG_06642	RPF	H99r2	9	30	2	10	3	11	17249	NA	7083	150	4
CNAG_06643	RPF	H99r2	2	9	0	5	NA	NA	1690	NA	1281	62	NA
CNAG_06644	RPF	H99r2	252	311	20	268	NA	NA	28900	NA	1590	247	NA
CNAG_06645	RPF	H99r2	61	192	85	383	0	0	23537	NA	1101	504	8
CNAG_06646	RPF	H99r2	232	536	408	1735	NA	NA	64998	NA	621	97	NA
CNAG_06647	RPF	H99r2	2	5	12	119	NA	NA	4255	NA	2121	52	NA
CNAG_06648	RPF	H99r2	21	53	9	118	NA	NA	12218	NA	1599	55	NA
CNAG_06649	RPF	H99r2	0	0	0	10	NA	NA	351	NA	720	104	NA
CNAG_06650	RPF	H99r2	3	4	0	10	2	7	253	NA	579	211	10
CNAG_06651	RPF	H99r2	0	0	0	0	0	0	16	NA	1365	176	0
CNAG_06652	RPF	H99r2	2	3	2	3	0	0	47	NA	1563	435	13
CNAG_06653	RPF	H99r2	0	0	0	3	1	1	36	NA	555	114	1
CNAG_06654	RPF	H99r2	1	18	5	184	0	0	2117	NA	525	254	8
CNAG_06655	RPF	H99r2	1	16	4	90	NA	NA	1615	NA	1248	29	NA
CNAG_06656	RPF	H99r2	27	61	8	49	0	6	11521	NA	1020	54	0
CNAG_06657	RPF	H99r2	10	63	3	7	NA	NA	756	NA	804	42	NA
CNAG_06658	RPF	H99r2	9	11	15	56	NA	NA	2059	NA	1695	98	NA
CNAG_06659	RPF	H99r2	0	2	2	2	2	2	515	NA	1761	47	1
CNAG_06660	RPF	H99r2	3	30	5	41	NA	NA	2093	NA	1434	200	NA
CNAG_06661	RPF	H99r2	0	7	5	8	NA	NA	3399	NA	3009	244	NA
CNAG_06662	RPF	H99r2	0	0	0	0	NA	NA	17	NA	1287	152	NA
CNAG_06663	RPF	H99r2	140	1105	342	410	NA	NA	44470	NA	381	50	NA
CNAG_06664	RPF	H99r2	1	9	0	2	NA	NA	2372	NA	1839	40	NA
CNAG_06665	RPF	H99r2	4	40	0	13	NA	NA	2558	NA	1683	40	NA
CNAG_06666	RPF	H99r2	1	3	0	7	NA	NA	1825	NA	2784	69	NA
CNAG_06667	RPF	H99r2	0	9	5	23	0	0	1088	NA	1518	298	3
CNAG_06668	RPF	H99r2	34	39	0	29	24	39	582	NA	717	498	30
CNAG_06669	RPF	H99r2	17	47	78	305	0	0	9590	NA	345	541	0
CNAG_06670	RPF	H99r2	9	32	88	181	NA	NA	10075	NA	1209	56	NA
CNAG_06671	RPF	H99r2	2	17	4	38	25	27	2203	NA	2952	258	11
CNAG_06672	RPF	H99r2	0	2	1	1	0	0	71	NA	1122	270	1
CNAG_06673	RPF	H99r2	12	107	26	146	NA	NA	9199	NA	1428	55	NA
CNAG_06674	RPF	H99r2	0	7	6	29	NA	NA	4230	NA	4137	77	NA
CNAG_06675	RPF	H99r2	15	21	2	15	NA	NA	4750	NA	4968	58	NA
CNAG_06676	RPF	H99r2	16	23	3	25	NA	NA	1135	NA	729	107	NA
CNAG_06677	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	801	-14	NA
CNAG_06678	RPF	H99r2	2	10	21	72	NA	NA	6510	NA	2163	52	NA
CNAG_06679	RPF	H99r2	67	150	18	120	0	2	20298	NA	1605	206	0
CNAG_06680	RPF	H99r2	1	3	0	6	NA	NA	3450	NA	1035	57	NA
CNAG_06681	RPF	H99r2	0	0	0	18	0	0	1175	NA	2937	77	0
CNAG_06683	RPF	H99r2	6	121	4	48	16	97	10540	NA	4320	352	649
CNAG_06684	RPF	H99r2	15	41	0	27	NA	NA	5967	NA	1458	4	NA
CNAG_06685	RPF	H99r2	9	39	16	38	0	16	8075	NA	2184	71	0
CNAG_06686	RPF	H99r2	11	17	0	4	29	68	4844	NA	717	151	1
CNAG_06687	RPF	H99r2	0	11	11	77	NA	NA	13210	NA	4947	53	NA
CNAG_06688	RPF	H99r2	83	362	15	60	3	51	25196	NA	2664	119	10
CNAG_06689	RPF	H99r2	12	34	5	59	NA	NA	10642	NA	1104	100	NA
CNAG_06690	RPF	H99r2	2	5	50	81	0	4	5445	NA	2058	7	0
CNAG_06691	RPF	H99r2	14	35	6	32	NA	NA	9174	NA	3060	41	NA
CNAG_06692	RPF	H99r2	3	9	0	100	NA	NA	3557	NA	561	74	NA
CNAG_06693	RPF	H99r2	6	14	1	21	NA	NA	651	NA	942	148	NA
CNAG_06694	RPF	H99r2	0	6	4	39	3	8	933	NA	369	131	4
CNAG_06695	RPF	H99r2	0	0	0	0	0	0	29	NA	885	379	4
CNAG_06696	RPF	H99r2	9	1431	74	1450	NA	NA	18033	NA	1314	297	NA
CNAG_06697	RPF	H99r2	0	6	5	20	NA	NA	2906	NA	2538	111	NA
CNAG_06698	RPF	H99r2	1	12	1	1	0	0	326	NA	978	414	13
CNAG_06699	RPF	H99r2	3948	16585	260	8161	NA	NA	607623	NA	1020	148	NA
CNAG_06703	RPF	H99r2	0	0	0	0	NA	NA	470	NA	1935	63	NA
CNAG_06704	RPF	H99r2	0	0	0	1	1	13	39	NA	936	205	136
CNAG_06705	RPF	H99r2	0	0	0	0	0	0	10	NA	624	212	1
CNAG_06706	RPF	H99r2	0	1	0	1	0	0	106	NA	1005	797	3
CNAG_06707	RPF	H99r2	0	0	0	0	0	0	9	NA	723	401	123
CNAG_06708	RPF	H99r2	8	16	12	69	NA	NA	3081	NA	1050	47	NA
CNAG_06709	RPF	H99r2	0	9	9	60	NA	NA	2415	NA	3588	122	NA
CNAG_06710	RPF	H99r2	27	68	22	738	NA	NA	8010	NA	444	104	NA
CNAG_06711	RPF	H99r2	8	80	3	3	NA	NA	2978	NA	1008	42	NA
CNAG_06712	RPF	H99r2	164	378	22	237	NA	NA	4867	NA	303	112	NA
CNAG_06713	RPF	H99r2	38	81	49	499	NA	NA	21513	NA	2442	84	NA
CNAG_06714	RPF	H99r2	60	111	56	442	NA	NA	8108	NA	642	54	NA
CNAG_06715	RPF	H99r2	0	0	0	0	0	0	9	NA	597	64	0
CNAG_06716	RPF	H99r2	6	22	148	455	0	0	17352	NA	786	221	0
CNAG_06717	RPF	H99r2	0	2	3	86	NA	NA	7143	NA	1107	167	NA
CNAG_06718	RPF	H99r2	0	0	0	0	NA	NA	14	NA	825	35	NA
CNAG_06722	RPF	H99r2	1	2	1	1	NA	NA	192	NA	1563	66	NA
CNAG_06723	RPF	H99r2	21	1051	559	1162	NA	NA	33423	NA	549	52	NA
CNAG_06724	RPF	H99r2	0	2	15	31	0	2	1676	NA	1776	187	4
CNAG_06725	RPF	H99r2	9	17	2	8	NA	NA	3510	NA	1527	30	NA
CNAG_06726	RPF	H99r2	0	2	2	6	3	3	1058	NA	2466	128	2
CNAG_06727	RPF	H99r2	1	2	1	1	0	0	152	NA	2673	850	10
CNAG_06728	RPF	H99r2	6	46	21	222	0	0	6642	NA	2874	170	0
CNAG_06729	RPF	H99r2	17	44	10	704	NA	NA	3662	NA	399	84	NA
CNAG_06730	RPF	H99r2	69	205	39	137	0	1	22413	NA	1197	388	0
CNAG_06731	RPF	H99r2	0	0	0	0	NA	NA	12	NA	2709	70	NA
CNAG_06732	RPF	H99r2	16	21	0	20	7	37	3671	NA	5874	54	2
CNAG_06733	RPF	H99r2	15	30	0	9	9	27	3047	NA	1275	63	1
CNAG_06734	RPF	H99r2	224	651	232	1255	NA	NA	15697	NA	210	54	NA
CNAG_06737	RPF	H99r2	26	39	5	42	1	15	4053	NA	2265	63	0
CNAG_06738	RPF	H99r2	36	58	23	138	NA	NA	4434	NA	2022	216	NA
CNAG_06739	RPF	H99r2	1	19	10	113	1	9	8186	NA	2544	185	0
CNAG_06740	RPF	H99r2	13	27	4	43	NA	NA	10396	NA	3198	135	NA
CNAG_06741	RPF	H99r2	17	31	0	26	NA	NA	15915	NA	2397	32	NA
CNAG_06742	RPF	H99r2	1	26	3	111	NA	NA	18442	NA	1242	52	NA
CNAG_06743	RPF	H99r2	0	1	3	4	NA	NA	249	NA	405	54	NA
CNAG_06744	RPF	H99r2	6	25	6	40	NA	NA	7201	NA	2199	53	NA
CNAG_06745	RPF	H99r2	5848	7500	1755	5721	NA	NA	83132	NA	417	166	NA
CNAG_06746	RPF	H99r2	280	5646	2349	7620	NA	NA	105909	NA	420	135	NA
CNAG_06747	RPF	H99r2	503	1417	622	6144	NA	NA	84228	NA	396	115	NA
CNAG_06748	RPF	H99r2	3	36	25	166	NA	NA	10719	NA	1875	56	NA
CNAG_06749	RPF	H99r2	0	0	2	52	NA	NA	1154	NA	2004	22	NA
CNAG_06750	RPF	H99r2	2	6	2	38	NA	NA	1883	NA	1137	40	NA
CNAG_06751	RPF	H99r2	2	18	16	20	52	79	4300	NA	2388	595	41
CNAG_06752	RPF	H99r2	0	2	0	1	4	7	169	NA	1521	455	267
CNAG_06753	RPF	H99r2	13	199	10	523	NA	NA	22373	NA	2778	46	NA
CNAG_06754	RPF	H99r2	1	55	11	82	NA	NA	17582	NA	3564	65	NA
CNAG_06755	RPF	H99r2	2	46	15	177	NA	NA	78990	NA	2319	6	NA
CNAG_06756	RPF	H99r2	14	44	4	26	NA	NA	6376	NA	801	53	NA
CNAG_06757	RPF	H99r2	0	0	0	0	0	0	8	NA	924	1594	293
CNAG_06758	RPF	H99r2	2	6	30	93	0	0	3425	NA	1689	631	9
CNAG_06759	RPF	H99r2	15	28	1	8	5	15	992	NA	1095	232	19
CNAG_06760	RPF	H99r2	1	10	7	46	NA	NA	1772	NA	990	59	NA
CNAG_06761	RPF	H99r2	1	1	3	15	0	0	621	NA	1980	287	2
CNAG_06762	RPF	H99r2	1	65	23	47	NA	NA	4912	NA	1542	83	NA
CNAG_06763	RPF	H99r2	11	152	3	28	0	0	3394	NA	1521	403	2
CNAG_06764	RPF	H99r2	27	80	40	134	1	1	19986	NA	879	105	0
CNAG_06765	RPF	H99r2	0	7	15	29	0	0	548	NA	3708	983	3
CNAG_06766	RPF	H99r2	23	118	80	214	NA	NA	22018	NA	2892	37	NA
CNAG_06767	RPF	H99r2	576	1036	496	2905	NA	NA	93034	NA	507	31	NA
CNAG_06769	RPF	H99r2	4	7	1	11	7	13	1827	NA	4359	116	5
CNAG_06770	RPF	H99r2	359	682	810	9991	NA	NA	253884	NA	1080	90	NA
CNAG_06771	RPF	H99r2	5	11	2	10	NA	NA	464	NA	1296	44	NA
CNAG_06772	RPF	H99r2	20	45	36	210	NA	NA	4411	NA	1266	2	NA
CNAG_06773	RPF	H99r2	3	16	0	8	NA	NA	33756	NA	2808	34	NA
CNAG_06774	RPF	H99r2	46	121	5	8	NA	NA	7747	NA	885	46	NA
CNAG_06775	RPF	H99r2	7	60	124	287	NA	NA	21759	NA	1017	53	NA
CNAG_06776	RPF	H99r2	0	0	0	0	0	0	49	NA	1488	336	43
CNAG_06777	RPF	H99r2	0	0	0	4	0	0	256	NA	1434	326	4
CNAG_06778	RPF	H99r2	15	122	11	203	NA	NA	10282	NA	1104	422	NA
CNAG_06779	RPF	H99r2	963	1593	991	2910	NA	NA	30892	NA	390	98	NA
CNAG_06780	RPF	H99r2	NA	NA	0	3	NA	NA	NA	NA	1725	-7	NA
CNAG_06781	RPF	H99r2	13	36	38	190	NA	NA	3215	NA	855	39	NA
CNAG_06782	RPF	H99r2	2	7	13	98	7	99	1776	NA	1590	382	1
CNAG_06783	RPF	H99r2	0	2	NA	NA	1	1	9	NA	312	492	6
CNAG_06784	RPF	H99r2	0	0	0	0	NA	NA	332	NA	1977	95	NA
CNAG_06785	RPF	H99r2	1	3	2	7	1	4	31	NA	1260	331	82
CNAG_06786	RPF	H99r2	0	2	2	15	54	61	153	NA	1065	62	2
CNAG_06790	RPF	H99r2	1	1	3	9	NA	NA	4993	NA	4839	1	NA
CNAG_06791	RPF	H99r2	16	36	2	15	NA	NA	1619	NA	942	132	NA
CNAG_06792	RPF	H99r2	5	70	19	268	NA	NA	4243	NA	564	49	NA
CNAG_06793	RPF	H99r2	0	1	0	5	NA	NA	2723	NA	3306	30	NA
CNAG_06794	RPF	H99r2	245	283	159	911	NA	NA	10138	NA	387	44	NA
CNAG_06795	RPF	H99r2	219	257	21	188	NA	NA	8650	NA	729	100	NA
CNAG_06796	RPF	H99r2	79	105	0	20	NA	NA	6208	NA	1320	35	NA
CNAG_06797	RPF	H99r2	5	23	0	23	NA	NA	4791	NA	5961	40	NA
CNAG_06798	RPF	H99r2	82	584	73	209	NA	NA	11218	NA	1869	26	NA
CNAG_06799	RPF	H99r2	16	72	56	158	NA	NA	14936	NA	1143	8	NA
CNAG_06800	RPF	H99r2	101	242	30	95	2	2	2143	NA	279	222	1
CNAG_06801	RPF	H99r2	69	120	31	51	64	104	2191	NA	849	55	7
CNAG_06802	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	447	-14	NA
CNAG_06804	RPF	H99r2	1	3	6	25	1	21	765	NA	2256	713	23
CNAG_06806	RPF	H99r2	75	160	425	710	0	4	26371	NA	1041	183	0
CNAG_06807	RPF	H99r2	0	0	0	0	0	0	1	NA	324	384	19
CNAG_06808	RPF	H99r2	5	7	0	19	NA	NA	1365	NA	1143	116	NA
CNAG_06809	RPF	H99r2	28	35	1	36	NA	NA	2154	NA	1962	206	NA
CNAG_06811	RPF	H99r2	3568	5669	1256	15745	NA	NA	198912	NA	381	60	NA
CNAG_06812	RPF	H99r2	5	13	5	25	NA	NA	5053	NA	5235	59	NA
CNAG_06813	RPF	H99r2	26	61	85	320	6	13	8598	NA	1926	123	28
CNAG_06814	RPF	H99r2	1	1	0	1	0	0	94	NA	1218	308	3
CNAG_06815	RPF	H99r2	4	14	7	57	6	8	227	NA	1017	215	23
CNAG_06816	RPF	H99r2	1	1	0	1	2	6	148	NA	759	2214	54
CNAG_06817	RPF	H99r2	0	1	0	0	0	0	352	NA	1854	389	0
CNAG_06818	RPF	H99r2	7	22	9	33	NA	NA	518	NA	2466	102	NA
CNAG_06819	RPF	H99r2	2	5	0	3	1	1	4175	NA	5574	259	4
CNAG_06820	RPF	H99r2	3	37	2	87	39	66	2109	NA	855	512	135
CNAG_06821	RPF	H99r2	0	3	0	5	8	53	664	NA	1986	318	48
CNAG_06822	RPF	H99r2	0	0	0	0	0	0	377	NA	2556	385	0
CNAG_06823	RPF	H99r2	0	0	0	0	NA	NA	7	NA	786	13	NA
CNAG_06824	RPF	H99r2	11	122	29	173	9	40	4973	NA	1713	757	487
CNAG_06825	RPF	H99r2	5	9	7	33	NA	NA	3431	NA	1443	16	NA
CNAG_06826	RPF	H99r2	38	88	5	36	NA	NA	3253	NA	1689	113	NA
CNAG_06827	RPF	H99r2	0	0	0	0	0	1	10	NA	1191	704	6
CNAG_06828	RPF	H99r2	9	49	0	3	NA	NA	4922	NA	2463	77	NA
CNAG_06829	RPF	H99r2	25	37	18	81	NA	NA	6804	NA	1572	55	NA
CNAG_06830	RPF	H99r2	84	301	291	792	NA	NA	48397	NA	2559	47	NA
CNAG_06831	RPF	H99r2	0	0	0	0	0	0	16	NA	1464	639	65
CNAG_06832	RPF	H99r2	2	12	4	9	0	1	697	NA	1803	343	4
CNAG_06833	RPF	H99r2	0	0	0	0	0	0	10	NA	1155	389	2
CNAG_06834	RPF	H99r2	1	17	21	56	0	0	6102	NA	2760	655	0
CNAG_06835	RPF	H99r2	1	1	0	2	0	0	75	NA	1767	505	3
CNAG_06836	RPF	H99r2	0	1	0	0	0	2	60	NA	1368	533	7
CNAG_06837	RPF	H99r2	7	16	15	32	11	98	6407	NA	2106	245	5
CNAG_06838	RPF	H99r2	9	44	11	49	1	6	3194	NA	2487	64	2
CNAG_06839	RPF	H99r2	6	156	6	44	NA	NA	8564	NA	948	44	NA
CNAG_06840	RPF	H99r2	630	2324	65	4254	NA	NA	920098	NA	2517	165	NA
CNAG_06845	RPF	H99r2	6	14	5	23	1	10	2125	NA	4410	185	310
