Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNAG_07992	RPF	H99r2	0	0	0	0	0	0	0	1	249	106
CNAG_07993	RPF	H99r2	0	0	0	7	0	0	36	0	297	106
CNAG_07994	RPF	H99r2	0	4	3	20	5	10	2329	13	2145	106
CNAG_07995	RPF	H99r2	2	17	20	31	0	0	2007	0	2658	106
CNAG_07996	RPF	H99r2	20	51	12	18	NA	NA	1467	NA	1212	106
CNAG_07997	RPF	H99r2	0	0	0	1	NA	NA	17	NA	399	106
CNAG_07998	RPF	H99r2	14	20	0	3	NA	NA	880	NA	1557	106
CNAG_07999	RPF	H99r2	7	73	39	157	NA	NA	3134	NA	192	106
CNAG_08000	RPF	H99r2	0	0	0	0	NA	NA	79	NA	7878	106
CNAG_08001	RPF	H99r2	0	8	0	0	0	0	155	1	1104	106
CNAG_08002	RPF	H99r2	10	25	21	86	0	0	9164	0	3876	106
CNAG_08003	RPF	H99r2	6	10	14	54	NA	NA	1543	NA	423	106
CNAG_08004	RPF	H99r2	4	21	2	37	NA	NA	885	NA	447	106
CNAG_08005	RPF	H99r2	4	10	4	10	NA	NA	57	NA	303	106
CNAG_08006	RPF	H99r2	1	10	0	2	NA	NA	44	NA	222	106
CNAG_08008	RPF	H99r2	0	4	0	10	NA	NA	287	NA	2475	106
CNAG_08009	RPF	H99r2	0	0	0	0	1	1	29	0	786	106
CNAG_08010	RPF	H99r2	0	0	0	2	0	0	26	1	1866	106
CNAG_08011	RPF	H99r2	0	0	2	5	0	0	155	0	894	106
CNAG_08012	RPF	H99r2	23	61	35	399	0	0	22637	0	504	106
CNAG_08013	RPF	H99r2	20	44	0	4	6	9	1142	6	3021	106
CNAG_08014	RPF	H99r2	0	0	0	4	0	1	75	42	477	106
CNAG_08015	RPF	H99r2	0	2	1	2	NA	NA	29	NA	282	106
CNAG_08016	RPF	H99r2	0	5	7	61	NA	NA	5152	NA	573	106
CNAG_08017	RPF	H99r2	0	0	0	1	0	0	2	0	453	106
CNAG_08018	RPF	H99r2	0	0	1	5	NA	NA	843	NA	4212	106
CNAG_08019	RPF	H99r2	0	2	4	28	0	2	293	0	363	106
CNAG_08020	RPF	H99r2	0	0	0	0	NA	NA	1	NA	342	106
CNAG_08021	RPF	H99r2	3	7	6	13	0	0	470	2	912	106
CNAG_08022	RPF	H99r2	11	45	3	61	NA	NA	11562	NA	1290	106
CNAG_08023	RPF	H99r2	30	33	10	19	NA	NA	1781	NA	4314	106
CNAG_08024	RPF	H99r2	0	0	0	0	6	17	4	44	303	106
CNAG_08025	RPF	H99r2	34	259	21	176	4	21	8896	8	507	106
CNAG_08026	RPF	H99r2	0	0	0	2	3	12	13	97	318	106
CNAG_08027	RPF	H99r2	0	0	0	17	1	3	346	3	1116	106
CNAG_08028	RPF	H99r2	0	1	0	2	0	2	125	6	1998	106
CNAG_08029	RPF	H99r2	0	0	3	6	0	0	1553	0	1668	106
CNAG_14001	RPF	H99r2	11	24	3	21	10	26	1554	173	1302	106
CNAG_14002	RPF	H99r2	0	1	0	1	0	16	34	34	891	106
CNAG_00002	RNA	H99r2	0	6	12	38	0	3	1309	15	525	106
CNAG_00003	RNA	H99r2	0	2	0	0	1	1	260	10	1611	106
CNAG_00004	RNA	H99r2	0	11	0	5	0	2	678	0	2301	106
CNAG_00005	RNA	H99r2	0	1	0	2	0	0	166	1	1737	106
CNAG_00006	RNA	H99r2	19	138	24	62	0	0	3225	0	957	106
CNAG_00007	RNA	H99r2	0	13	2	9	NA	NA	1188	NA	1749	106
CNAG_00008	RNA	H99r2	1	4	0	1	NA	NA	695	NA	3510	106
CNAG_00009	RNA	H99r2	1	8	1	10	NA	NA	609	NA	1098	106
CNAG_00010	RNA	H99r2	2	8	1	3	0	13	1311	17	2970	106
CNAG_00011	RNA	H99r2	1	8	0	4	0	0	512	2	963	106
CNAG_00012	RNA	H99r2	0	15	0	13	NA	NA	1404	NA	1161	106
CNAG_00013	RNA	H99r2	6	21	4	19	3	33	440	106	615	106
CNAG_00014	RNA	H99r2	0	9	2	7	0	5	784	23	1842	106
CNAG_00015	RNA	H99r2	0	2	0	2	NA	NA	77	NA	639	106
CNAG_00016	RNA	H99r2	9	44	4	58	NA	NA	1058	NA	255	106
CNAG_00017	RNA	H99r2	1	3	0	2	3	6	140	28	2361	106
CNAG_00018	RNA	H99r2	1	3	0	4	0	0	870	0	2391	106
CNAG_00019	RNA	H99r2	164	433	94	447	NA	NA	5964	NA	270	106
CNAG_00020	RNA	H99r2	1	5	1	3	NA	NA	925	NA	2994	106
CNAG_00021	RNA	H99r2	2	14	8	20	NA	NA	1242	NA	1404	106
CNAG_00022	RNA	H99r2	2	32	9	36	0	0	1639	0	810	106
CNAG_00023	RNA	H99r2	1	1	0	0	1	1	23	0	1086	106
CNAG_00024	RNA	H99r2	0	17	5	27	NA	NA	3647	NA	2160	106
CNAG_00025	RNA	H99r2	0	1	0	0	NA	NA	507	NA	1800	106
CNAG_00026	RNA	H99r2	2	11	5	49	0	0	4359	1	1311	106
CNAG_00027	RNA	H99r2	0	1	1	2	0	1	213	3	2208	106
CNAG_00028	RNA	H99r2	0	1	2	5	NA	NA	507	NA	1482	106
CNAG_00029	RNA	H99r2	0	0	0	1	0	0	98	3	1074	106
CNAG_00030	RNA	H99r2	1	2	0	0	1	3	69	0	936	106
CNAG_00031	RNA	H99r2	0	2	0	0	NA	NA	386	NA	2442	106
CNAG_00032	RNA	H99r2	0	1	1	3	NA	NA	96	NA	804	106
CNAG_00034	RNA	H99r2	5	4330	295	3126	NA	NA	88406	NA	576	106
CNAG_00035	RNA	H99r2	0	1	0	1	NA	NA	24	NA	1581	106
CNAG_00036	RNA	H99r2	0	1	0	0	0	0	68	0	870	106
CNAG_00038	RNA	H99r2	1	6	1	10	NA	NA	567	NA	1098	106
CNAG_00039	RNA	H99r2	1	2	1	4	0	0	560	0	2445	106
CNAG_00040	RNA	H99r2	1	11	2	27	NA	NA	1679	NA	1644	106
CNAG_00043	RNA	H99r2	1	3	2	9	0	3	783	0	1908	106
CNAG_00044	RNA	H99r2	1	5	2	4	NA	NA	1705	NA	3348	106
CNAG_00045	RNA	H99r2	2	4	1	2	NA	NA	142	NA	1260	106
CNAG_00046	RNA	H99r2	13	56	1	24	NA	NA	3235	NA	1053	106
CNAG_00047	RNA	H99r2	0	2	0	0	NA	NA	109	NA	1371	106
CNAG_00048	RNA	H99r2	0	0	0	0	NA	NA	35	NA	1641	106
CNAG_00049	RNA	H99r2	0	0	0	0	NA	NA	31	NA	978	106
CNAG_00050	RNA	H99r2	0	7	3	10	NA	NA	369	NA	906	106
CNAG_00051	RNA	H99r2	0	1	0	4	0	5	1412	6	4920	106
CNAG_00052	RNA	H99r2	0	6	3	4	NA	NA	97	NA	285	106
CNAG_00053	RNA	H99r2	1	7	4	6	1	10	307	48	528	106
CNAG_00054	RNA	H99r2	0	0	0	0	1	1	6	11	708	106
CNAG_00055	RNA	H99r2	2	15	6	40	0	0	1604	0	1167	106
CNAG_00056	RNA	H99r2	2	7	0	2	NA	NA	438	NA	2025	106
CNAG_00057	RNA	H99r2	5	11	1	5	NA	NA	788	NA	1053	106
CNAG_00058	RNA	H99r2	11	55	13	44	NA	NA	7120	NA	1647	106
CNAG_00059	RNA	H99r2	0	13	0	7	0	2	556	0	792	106
CNAG_00060	RNA	H99r2	1	5	2	7	NA	NA	861	NA	1206	106
CNAG_00061	RNA	H99r2	25	176	19	100	NA	NA	11181	NA	1395	106
CNAG_00062	RNA	H99r2	2	27	6	35	0	0	2630	0	1593	106
CNAG_00063	RNA	H99r2	1	23	5	16	NA	NA	532	NA	480	106
CNAG_00064	RNA	H99r2	3	80	24	62	NA	NA	2380	NA	597	106
CNAG_00065	RNA	H99r2	19	143	8	116	1	4	6700	9	717	106
CNAG_00066	RNA	H99r2	0	3	2	8	0	0	1321	23	3855	106
CNAG_00067	RNA	H99r2	28	261	23	158	NA	NA	2741	NA	213	106
CNAG_00068	RNA	H99r2	0	1	1	5	NA	NA	345	NA	1809	106
CNAG_00069	RNA	H99r2	0	0	0	0	NA	NA	11	NA	954	106
CNAG_00070	RNA	H99r2	0	0	0	2	1	1	301	3	1863	106
CNAG_00072	RNA	H99r2	7	33	4	16	NA	NA	1795	NA	1236	106
CNAG_00073	RNA	H99r2	1	17	3	12	0	8	1601	42	2571	106
CNAG_00074	RNA	H99r2	2	53	5	14	NA	NA	2398	NA	1656	106
CNAG_00075	RNA	H99r2	6	79	7	25	0	8	1804	5	474	106
CNAG_00076	RNA	H99r2	2	4	1	12	NA	NA	1028	NA	1716	106
CNAG_00077	RNA	H99r2	6	16	1	3	NA	NA	1411	NA	2466	106
CNAG_00078	RNA	H99r2	0	1	0	0	0	0	658	15	3534	106
CNAG_00079	RNA	H99r2	1	10	2	4	NA	NA	176	NA	759	106
CNAG_00080	RNA	H99r2	0	0	0	0	NA	NA	67	NA	1455	106
CNAG_00081	RNA	H99r2	1	10	5	9	0	0	3341	0	2829	106
CNAG_00082	RNA	H99r2	6	30	5	17	NA	NA	1369	NA	996	106
CNAG_00083	RNA	H99r2	1	4	1	4	3	3	1100	4	2931	106
CNAG_00084	RNA	H99r2	0	6	4	13	0	0	2380	0	2577	106
CNAG_00085	RNA	H99r2	2	29	0	20	0	0	1324	0	627	106
CNAG_00086	RNA	H99r2	1	8	0	6	1	1	1766	0	2067	106
CNAG_00087	RNA	H99r2	1	5	3	9	NA	NA	824	NA	2049	106
CNAG_00088	RNA	H99r2	40	203	18	132	NA	NA	7488	NA	825	106
CNAG_00089	RNA	H99r2	1	13	0	13	NA	NA	1201	NA	996	106
CNAG_00090	RNA	H99r2	0	4	0	10	NA	NA	964	NA	1266	106
CNAG_00091	RNA	H99r2	2	5	0	6	NA	NA	625	NA	1605	106
CNAG_00092	RNA	H99r2	100	195	23	180	NA	NA	3415	NA	354	106
CNAG_00093	RNA	H99r2	1	3	2	5	1	5	909	0	2241	106
CNAG_00094	RNA	H99r2	0	0	1	1	0	0	56	1	1080	106
CNAG_00095	RNA	H99r2	2	5	2	10	0	1	1326	0	3498	106
CNAG_00096	RNA	H99r2	1	5	2	7	NA	NA	476	NA	1566	106
CNAG_00097	RNA	H99r2	0	0	0	0	0	0	79	1	1704	106
CNAG_00098	RNA	H99r2	1	4	0	7	NA	NA	237	NA	990	106
CNAG_00099	RNA	H99r2	1	3	0	5	0	0	1719	0	2571	106
CNAG_00100	RNA	H99r2	9	52	6	27	1	8	5971	0	1755	106
CNAG_00101	RNA	H99r2	4	26	4	31	NA	NA	1629	NA	804	106
CNAG_00104	RNA	H99r2	2	13	1	17	NA	NA	3788	NA	3303	106
CNAG_00106	RNA	H99r2	6	14	6	19	NA	NA	2584	NA	3642	106
CNAG_00107	RNA	H99r2	0	0	0	1	0	0	493	0	1671	106
CNAG_00108	RNA	H99r2	7	39	7	34	NA	NA	2705	NA	1455	106
CNAG_00109	RNA	H99r2	3	53	1	16	NA	NA	1003	NA	390	106
CNAG_00110	RNA	H99r2	1	7	0	5	0	0	931	0	1947	106
CNAG_00111	RNA	H99r2	6	19	7	38	0	0	3158	0	2286	106
CNAG_00115	RNA	H99r2	2	15	3	20	0	0	1548	3	1140	106
CNAG_00116	RNA	H99r2	103	551	150	489	NA	NA	23398	NA	759	106
CNAG_00117	RNA	H99r2	6	19	1	6	0	0	1350	0	1380	106
CNAG_00118	RNA	H99r2	3	10	5	32	NA	NA	544	NA	483	106
CNAG_00119	RNA	H99r2	0	5	2	8	0	0	338	0	552	106
CNAG_00120	RNA	H99r2	5	20	2	12	0	0	895	0	837	106
CNAG_00121	RNA	H99r2	9	42	12	32	NA	NA	2727	NA	1035	106
CNAG_00122	RNA	H99r2	0	0	0	4	NA	NA	342	NA	1686	106
CNAG_00123	RNA	H99r2	0	3	0	0	NA	NA	191	NA	912	106
CNAG_00124	RNA	H99r2	0	4	0	0	NA	NA	398	NA	1656	106
CNAG_00125	RNA	H99r2	0	0	0	0	NA	NA	68	NA	1923	106
CNAG_00126	RNA	H99r2	11	51	4	19	0	2	1321	0	828	106
CNAG_00127	RNA	H99r2	1	5	2	9	NA	NA	796	NA	1446	106
CNAG_00128	RNA	H99r2	0	0	4	6	NA	NA	378	NA	3177	106
CNAG_00129	RNA	H99r2	1	6	1	6	NA	NA	645	NA	1323	106
CNAG_00130	RNA	H99r2	1	14	1	14	NA	NA	1653	NA	1857	106
CNAG_00131	RNA	H99r2	0	0	0	0	0	0	46	0	1080	106
CNAG_00132	RNA	H99r2	0	0	0	0	NA	NA	42	NA	2148	106
CNAG_00133	RNA	H99r2	1	22	5	40	NA	NA	483	NA	384	106
CNAG_00134	RNA	H99r2	0	6	1	2	NA	NA	731	NA	2277	106
CNAG_00135	RNA	H99r2	16	111	27	96	0	0	1982	0	414	106
CNAG_00136	RNA	H99r2	2	8	1	11	NA	NA	2268	NA	3048	106
CNAG_00137	RNA	H99r2	8	37	5	43	NA	NA	1321	NA	972	106
CNAG_00138	RNA	H99r2	4	37	3	18	NA	NA	1780	NA	972	106
CNAG_00139	RNA	H99r2	14	34	14	44	NA	NA	2042	NA	858	106
CNAG_00140	RNA	H99r2	2	19	13	43	NA	NA	3063	NA	1308	106
CNAG_00141	RNA	H99r2	0	1	0	7	1	2	238	21	1329	106
CNAG_00142	RNA	H99r2	0	4	4	19	0	4	2700	0	2400	106
CNAG_00143	RNA	H99r2	0	4	3	12	NA	NA	2521	NA	2451	106
CNAG_00144	RNA	H99r2	1	10	2	6	0	0	145	0	795	106
CNAG_00145	RNA	H99r2	19	60	6	17	NA	NA	1564	NA	1134	106
CNAG_00146	RNA	H99r2	0	8	1	4	2	5	518	40	1152	106
CNAG_00147	RNA	H99r2	1	3	0	4	NA	NA	8149	NA	7596	106
CNAG_00148	RNA	H99r2	1	4	0	4	0	1	1042	15	5775	106
CNAG_00149	RNA	H99r2	116	438	100	522	NA	NA	8678	NA	282	106
CNAG_00150	RNA	H99r2	0	3	2	9	NA	NA	1174	NA	2856	106
CNAG_00151	RNA	H99r2	1	12	1	7	0	0	1789	0	2469	106
CNAG_00152	RNA	H99r2	1	9	2	10	NA	NA	716	NA	1296	106
CNAG_00153	RNA	H99r2	4	26	1	33	NA	NA	561	NA	1080	106
CNAG_00154	RNA	H99r2	1	3	1	7	0	0	725	4	1380	106
CNAG_00155	RNA	H99r2	0	0	0	0	0	0	2	0	984	106
CNAG_00156	RNA	H99r2	0	1	0	2	NA	NA	909	NA	3285	106
CNAG_00157	RNA	H99r2	21	225	25	161	0	1	2338	0	249	106
CNAG_00158	RNA	H99r2	0	1	0	4	NA	NA	660	NA	1926	106
CNAG_00159	RNA	H99r2	10	67	11	53	6	52	768	139	204	106
CNAG_00160	RNA	H99r2	0	0	0	1	NA	NA	237	NA	1320	106
CNAG_00161	RNA	H99r2	0	1	0	1	NA	NA	242	NA	993	106
CNAG_00162	RNA	H99r2	1	6	0	2	NA	NA	545	NA	1206	106
CNAG_00163	RNA	H99r2	1	1	0	6	NA	NA	652	NA	2454	106
CNAG_00164	RNA	H99r2	0	0	0	0	NA	NA	27	NA	1419	106
CNAG_00165	RNA	H99r2	4	35	20	104	0	1	4092	1	996	106
CNAG_00166	RNA	H99r2	0	1	2	13	0	0	1086	0	1941	106
CNAG_00167	RNA	H99r2	1	2	0	1	1	1	352	7	2058	106
CNAG_00171	RNA	H99r2	0	1	0	5	1	11	537	16	1260	106
CNAG_00172	RNA	H99r2	0	3	0	2	NA	NA	696	NA	3195	106
CNAG_00173	RNA	H99r2	2	22	0	9	3	8	499	2	1173	106
CNAG_00174	RNA	H99r2	0	2	0	4	NA	NA	418	NA	3678	106
CNAG_00175	RNA	H99r2	1	4	0	0	0	1	237	8	1338	106
CNAG_00176	RNA	H99r2	14	55	12	38	NA	NA	4126	NA	1431	106
CNAG_00177	RNA	H99r2	0	1	0	1	NA	NA	90	NA	1593	106
CNAG_00178	RNA	H99r2	1	1	0	2	1	2	596	10	3765	106
CNAG_00179	RNA	H99r2	0	1	0	0	NA	NA	77	NA	1059	106
CNAG_00180	RNA	H99r2	3	29	2	25	0	23	1056	4	717	106
CNAG_00181	RNA	H99r2	2	6	0	6	NA	NA	475	NA	1518	106
CNAG_00182	RNA	H99r2	4	29	4	23	0	4	888	0	612	106
CNAG_00183	RNA	H99r2	0	0	3	6	NA	NA	574	NA	1176	106
CNAG_00184	RNA	H99r2	1	17	7	29	NA	NA	2821	NA	1836	106
CNAG_00185	RNA	H99r2	5	13	5	26	NA	NA	939	NA	1098	106
CNAG_00186	RNA	H99r2	1	10	2	16	0	0	227	0	219	106
CNAG_00187	RNA	H99r2	2	6	4	5	3	8	1405	22	2124	106
CNAG_00188	RNA	H99r2	1	26	3	21	0	0	911	1	594	106
CNAG_00189	RNA	H99r2	4	14	2	9	3	9	1050	21	978	106
CNAG_00190	RNA	H99r2	1	10	2	11	NA	NA	964	NA	1638	106
CNAG_00191	RNA	H99r2	0	1	0	3	NA	NA	427	NA	1302	106
CNAG_00192	RNA	H99r2	0	0	0	0	0	0	189	0	3207	106
CNAG_00193	RNA	H99r2	1	5	0	8	NA	NA	2115	NA	3834	106
CNAG_00194	RNA	H99r2	6	24	6	36	NA	NA	2065	NA	735	106
CNAG_00195	RNA	H99r2	8	41	3	34	NA	NA	1755	NA	627	106
CNAG_00229	RNA	H99r2	0	2	0	3	0	2	158	4	1260	106
CNAG_00231	RNA	H99r2	0	2	0	1	NA	NA	406	NA	1284	106
CNAG_00232	RNA	H99r2	434	4066	573	3667	NA	NA	78800	NA	342	106
CNAG_00233	RNA	H99r2	39	172	24	245	0	16	3182	0	312	106
CNAG_00234	RNA	H99r2	2	4	0	6	NA	NA	317	NA	1227	106
CNAG_00235	RNA	H99r2	13	45	7	39	NA	NA	4474	NA	1725	106
CNAG_00236	RNA	H99r2	0	17	4	15	5	23	1160	80	1344	106
CNAG_00237	RNA	H99r2	28	86	17	45	NA	NA	11125	NA	2292	106
CNAG_00238	RNA	H99r2	2	29	8	53	NA	NA	11040	NA	3285	106
CNAG_00239	RNA	H99r2	2	2	0	3	0	2	222	0	2103	106
CNAG_00240	RNA	H99r2	1	2	0	2	NA	NA	451	NA	3090	106
CNAG_00241	RNA	H99r2	0	4	0	4	NA	NA	999	NA	1962	106
CNAG_00242	RNA	H99r2	0	0	0	0	0	0	16	0	561	106
CNAG_00243	RNA	H99r2	1	18	1	14	NA	NA	409	NA	606	106
CNAG_00246	RNA	H99r2	2	5	1	8	0	0	960	0	2079	106
CNAG_00247	RNA	H99r2	0	0	0	3	0	0	721	1	2835	106
CNAG_00248	RNA	H99r2	0	0	1	2	NA	NA	306	NA	1650	106
CNAG_00249	RNA	H99r2	1	3	0	1	NA	NA	392	NA	1317	106
CNAG_00250	RNA	H99r2	1	4	3	10	NA	NA	921	NA	1323	106
CNAG_00251	RNA	H99r2	1	1	0	2	0	0	17	0	750	106
CNAG_00252	RNA	H99r2	2	14	2	18	0	0	407	0	342	106
CNAG_00253	RNA	H99r2	0	2	2	6	0	0	723	0	2361	106
CNAG_00254	RNA	H99r2	0	8	0	9	NA	NA	530	NA	1128	106
CNAG_00255	RNA	H99r2	7	83	13	38	0	1	882	0	336	106
CNAG_00256	RNA	H99r2	1	5	6	22	NA	NA	1773	NA	1104	106
CNAG_00257	RNA	H99r2	0	4	1	1	NA	NA	1174	NA	5133	106
CNAG_00258	RNA	H99r2	0	0	2	8	NA	NA	649	NA	3390	106
CNAG_00259	RNA	H99r2	6	77	6	39	NA	NA	3152	NA	864	106
CNAG_00260	RNA	H99r2	3	20	7	32	NA	NA	1316	NA	858	106
CNAG_00261	RNA	H99r2	26	151	13	108	NA	NA	5375	NA	606	106
CNAG_00262	RNA	H99r2	0	0	0	0	NA	NA	43	NA	507	106
CNAG_00263	RNA	H99r2	0	4	2	6	NA	NA	548	NA	723	106
CNAG_00264	RNA	H99r2	1	4	1	5	NA	NA	837	NA	1179	106
CNAG_00265	RNA	H99r2	23	75	41	125	NA	NA	4780	NA	798	106
CNAG_00266	RNA	H99r2	0	4	0	6	0	0	446	1	798	106
CNAG_00267	RNA	H99r2	0	1	2	8	NA	NA	236	NA	1518	106
CNAG_00268	RNA	H99r2	4	30	3	25	0	0	4390	0	2157	106
CNAG_00269	RNA	H99r2	0	0	0	0	0	0	5	0	1251	106
CNAG_00270	RNA	H99r2	94	470	35	194	0	18	9561	8	393	106
CNAG_00271	RNA	H99r2	0	8	0	22	NA	NA	796	NA	759	106
CNAG_00272	RNA	H99r2	0	1	0	3	2	4	816	2	5193	106
CNAG_00273	RNA	H99r2	2	2	2	5	NA	NA	202	NA	507	106
CNAG_00274	RNA	H99r2	1	1	0	0	0	0	217	0	1845	106
CNAG_00275	RNA	H99r2	4	28	4	18	0	0	1607	0	954	106
CNAG_00276	RNA	H99r2	0	2	0	1	NA	NA	394	NA	735	106
CNAG_00277	RNA	H99r2	3	15	1	11	NA	NA	293	NA	609	106
CNAG_00278	RNA	H99r2	4	19	2	18	NA	NA	858	NA	975	106
CNAG_00279	RNA	H99r2	16	117	28	83	0	0	4711	0	753	106
CNAG_00280	RNA	H99r2	39	127	19	101	NA	NA	5811	NA	804	106
CNAG_00283	RNA	H99r2	0	1	0	1	NA	NA	92	NA	1425	106
CNAG_00284	RNA	H99r2	0	3	0	2	NA	NA	219	NA	1641	106
CNAG_00285	RNA	H99r2	0	1	0	3	NA	NA	417	NA	3669	106
CNAG_00286	RNA	H99r2	13	41	9	41	NA	NA	3829	NA	1620	106
CNAG_00287	RNA	H99r2	11	76	29	112	NA	NA	7514	NA	1017	106
CNAG_00288	RNA	H99r2	5	67	5	50	NA	NA	1581	NA	645	106
CNAG_00289	RNA	H99r2	2	8	0	7	NA	NA	377	NA	669	106
CNAG_00290	RNA	H99r2	0	3	1	11	0	1	774	0	1551	106
CNAG_00291	RNA	H99r2	6	21	2	17	1	13	886	38	1182	106
CNAG_00292	RNA	H99r2	7	30	12	107	1	2	5135	57	1575	106
CNAG_00293	RNA	H99r2	7	25	3	21	NA	NA	1506	NA	651	106
CNAG_00294	RNA	H99r2	2	9	1	5	NA	NA	1250	NA	1884	106
CNAG_00295	RNA	H99r2	0	0	0	0	0	0	0	0	1032	106
CNAG_00299	RNA	H99r2	0	5	0	4	NA	NA	1202	NA	3609	106
CNAG_00300	RNA	H99r2	0	5	3	12	0	0	1535	0	2736	106
CNAG_00301	RNA	H99r2	1	5	0	10	1	1	851	7	819	106
CNAG_00302	RNA	H99r2	0	9	0	1	2	3	178	23	693	106
CNAG_00303	RNA	H99r2	0	0	0	0	0	0	33	1	1530	106
CNAG_00304	RNA	H99r2	2	43	8	49	6	32	1194	5	474	106
CNAG_00305	RNA	H99r2	21	80	7	76	0	0	7258	0	996	106
CNAG_00306	RNA	H99r2	2	15	1	18	NA	NA	577	NA	552	106
CNAG_00307	RNA	H99r2	20	184	33	211	NA	NA	1299	NA	159	106
CNAG_00308	RNA	H99r2	0	3	0	0	0	0	271	0	1722	106
CNAG_00309	RNA	H99r2	0	0	0	1	0	1	863	0	2772	106
CNAG_00310	RNA	H99r2	1	9	1	5	0	0	507	0	1542	106
CNAG_00311	RNA	H99r2	0	9	6	20	NA	NA	2318	NA	1551	106
CNAG_00312	RNA	H99r2	2	23	4	20	NA	NA	812	NA	726	106
CNAG_00313	RNA	H99r2	0	0	0	2	NA	NA	285	NA	2604	106
CNAG_00314	RNA	H99r2	1	6	0	4	3	7	273	1	1155	106
CNAG_00315	RNA	H99r2	0	0	1	1	NA	NA	86	NA	675	106
CNAG_00316	RNA	H99r2	30	102	15	101	NA	NA	3621	NA	570	106
CNAG_00317	RNA	H99r2	2	6	1	10	1	6	796	1	1335	106
CNAG_00318	RNA	H99r2	17	105	20	74	NA	NA	1955	NA	477	106
CNAG_00319	RNA	H99r2	6	16	1	11	0	0	1680	0	798	106
CNAG_00320	RNA	H99r2	0	2	0	0	0	0	385	0	2241	106
CNAG_00321	RNA	H99r2	0	0	0	0	0	0	71	0	3996	106
CNAG_00322	RNA	H99r2	0	1	2	8	0	0	547	0	1143	106
CNAG_00323	RNA	H99r2	0	0	0	3	0	0	8	2	288	106
CNAG_00326	RNA	H99r2	14	27	4	18	NA	NA	2664	NA	1473	106
CNAG_00327	RNA	H99r2	1	5	0	0	NA	NA	191	NA	390	106
CNAG_00328	RNA	H99r2	2	6	0	4	NA	NA	704	NA	3816	106
CNAG_00329	RNA	H99r2	13	45	18	51	0	0	1692	0	480	106
CNAG_00330	RNA	H99r2	1	6	2	4	NA	NA	767	NA	1629	106
CNAG_00331	RNA	H99r2	0	0	0	0	NA	NA	25	NA	1476	106
CNAG_00332	RNA	H99r2	0	1	0	2	NA	NA	218	NA	3120	106
CNAG_00333	RNA	H99r2	1	14	1	10	0	12	1101	30	1011	106
CNAG_00334	RNA	H99r2	170	849	100	363	0	0	42809	212	1845	106
CNAG_00335	RNA	H99r2	2	14	1	8	NA	NA	1377	NA	1200	106
CNAG_00337	RNA	H99r2	2	6	1	10	NA	NA	1036	NA	2463	106
CNAG_00342	RNA	H99r2	0	1	0	1	0	0	424	0	2382	106
CNAG_00343	RNA	H99r2	0	2	1	5	NA	NA	391	NA	1176	106
CNAG_00344	RNA	H99r2	0	2	0	2	NA	NA	433	NA	2805	106
CNAG_00345	RNA	H99r2	5	44	6	24	NA	NA	1926	NA	1053	106
CNAG_00346	RNA	H99r2	3	18	6	18	0	0	402	0	513	106
CNAG_00347	RNA	H99r2	0	0	0	0	NA	NA	599	NA	4362	106
CNAG_00348	RNA	H99r2	0	1	0	0	0	0	193	5	1590	106
CNAG_00349	RNA	H99r2	0	0	0	1	0	0	26	0	1095	106
CNAG_00351	RNA	H99r2	3	32	5	23	NA	NA	683	NA	552	106
CNAG_00352	RNA	H99r2	0	10	1	9	NA	NA	713	NA	1218	106
CNAG_00353	RNA	H99r2	1	3	0	0	0	1	225	6	918	106
CNAG_00354	RNA	H99r2	3	9	6	24	NA	NA	3004	NA	1887	106
CNAG_00355	RNA	H99r2	6	48	10	89	NA	NA	3529	NA	906	106
CNAG_00356	RNA	H99r2	5	37	10	50	0	0	2213	0	1275	106
CNAG_00357	RNA	H99r2	1	6	1	6	NA	NA	514	NA	969	106
CNAG_00358	RNA	H99r2	3	9	4	9	0	16	1717	9	1656	106
CNAG_00359	RNA	H99r2	0	11	2	8	NA	NA	554	NA	1056	106
CNAG_00360	RNA	H99r2	1	5	0	9	NA	NA	764	NA	1317	106
CNAG_00361	RNA	H99r2	8	32	2	28	0	8	2254	0	1296	106
CNAG_00362	RNA	H99r2	0	5	2	5	0	0	1191	1	1575	106
CNAG_00363	RNA	H99r2	0	3	0	1	NA	NA	1654	NA	4866	106
CNAG_00364	RNA	H99r2	1	6	3	8	0	0	1409	0	1101	106
CNAG_00365	RNA	H99r2	7	18	1	6	0	0	1904	0	1734	106
CNAG_00366	RNA	H99r2	0	0	0	1	0	0	26	1	1974	106
CNAG_00367	RNA	H99r2	4	11	8	21	7	22	589	38	573	106
CNAG_00368	RNA	H99r2	0	3	1	12	0	0	1230	1	2409	106
CNAG_00369	RNA	H99r2	3	15	5	15	NA	NA	1247	NA	1092	106
CNAG_00370	RNA	H99r2	2	5142	455	2672	0	2	57568	4252	390	106
CNAG_00371	RNA	H99r2	2	11	0	9	0	0	265	0	993	106
CNAG_00372	RNA	H99r2	0	0	0	0	NA	NA	2135	NA	2235	106
CNAG_00373	RNA	H99r2	1	4	0	8	NA	NA	597	NA	1590	106
CNAG_00374	RNA	H99r2	1	1	0	0	NA	NA	230	NA	1752	106
CNAG_00375	RNA	H99r2	0	3	3	12	NA	NA	1391	NA	2379	106
