Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_04371 Ntermext	0.023	No mitochondrial presequence	28(MPP), 29(Icp55)	0.036		9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04372 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04373 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.043	37-41	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04374 Ntermext	0.577	Possessing mitochondrial presequence	22(MPP)	0.136	19-23	14-23-high	-	-	-	-	19-24	22-27	15-20	-	-	-	-	-	-	-	
CNAG_04375 Ntermext	0.013	No mitochondrial presequence	53(MPP)	0.170	75-79	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04376 Ntermext	0.024	No mitochondrial presequence	15(MPP)	-0.067	12-16	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04377 Ntermext	0.095	No mitochondrial presequence	11(MPP)	0.182	23-27,41-45	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04378 Ntermext	0.010	No mitochondrial presequence	29(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04379 Ntermext	0.033	No mitochondrial presequence	87(MPP)	0.023	5-9,84-88	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04380 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.017	63-67	17-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04381 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04382 Ntermext	0.469	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.179	91-95	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04383 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167	92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04384 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04385 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.083	68-72	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04386 Ntermext	0.648	Possessing mitochondrial presequence	7(MPP)	0.571	64-68	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04387 Ntermext	0.003	No mitochondrial presequence	30(MPP)	-0.067	69-73	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04388 Ntermext	0.840	Possessing mitochondrial presequence	37(MPP)	0.108		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04389 Ntermext	0.441	Possessing mitochondrial presequence	13(MPP)	0.077	47-51,71-75	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04392 Ntermext	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.045		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04393 Ntermext	0.004	No mitochondrial presequence	38(MPP)	0.000	5-9	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04394 Ntermext	0.577	Possessing mitochondrial presequence	22(MPP)	0.136	19-23	14-23-high	-	-	-	-	19-24	22-27	15-20	-	-	-	-	-	-	-	
CNAG_04395 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04396 Ntermext	0.028	No mitochondrial presequence	38(MPP), 39(Icp55)	0.079	5-9,42-46	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04397 Ntermext	0.032	No mitochondrial presequence	25(MPP), 26(Icp55)	0.040	4-8,55-59	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04398 Ntermext	0.043	No mitochondrial presequence	15(MPP)	0.133		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04399 Ntermext	0.940	Possessing mitochondrial presequence	18(MPP)	0.111	12-16,15-19	8-17-high	-	-	-	-	12-17,15-20	-	-	-	-	-	-	-	-	-	
CNAG_04400 Ntermext	0.044	No mitochondrial presequence	18(MPP)	0.056	15-19	10-20-low	-	-	-	-	-	-	-	-	-	-	-	14-19	-	-	
CNAG_04401 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.026		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04402 Ntermext	0.008	No mitochondrial presequence	38(MPP)	0.026	40-44	13-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04403 Ntermext	0.004	No mitochondrial presequence	36(MPP)	0.056		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04404 Ntermext	0.265	No mitochondrial presequence	14(MPP)	0.071	11-15,61-65	5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04405 Ntermext	0.056	No mitochondrial presequence	13(MPP)	0.077		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04406 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04407 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.143		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04408 Ntermext	0.282	No mitochondrial presequence	34(MPP), 42(Oct1)	0.147	27-31	7-16-high	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	-	
CNAG_04409 Ntermext	0.005	No mitochondrial presequence	70(MPP)	0.057	21-25	16-25-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
CNAG_04410 Ntermext	0.787	Possessing mitochondrial presequence	11(MPP)	0.273	1-5,18-22	18-27-high	-	-	2-7	-	1-6	-	-	-	21-26	-	-	-	-	-	
CNAG_04411 Ntermext	0.000	No mitochondrial presequence	51(MPP)	-0.039	15-19	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04412 Ntermext	0.231	No mitochondrial presequence	25(MPP), 26(Icp55)	0.240		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04413 Ntermext	0.000	No mitochondrial presequence	55(MPP)	0.055	69-73,86-90	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04414 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.038	49-53	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04415 Ntermext	0.017	No mitochondrial presequence	14(MPP)	0.000	37-41	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04416 Ntermext	0.090	No mitochondrial presequence	11(MPP)	0.455		17-26-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
CNAG_04417 Ntermext	0.006	No mitochondrial presequence	10(MPP)	0.100	7-11,86-90	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04432 Ntermext	0.014	No mitochondrial presequence	43(MPP)	0.070		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04433 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.022		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04434 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04436 Ntermext	0.325	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04437 Ntermext	0.018	No mitochondrial presequence	37(MPP)	0.108	34-38	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04438 Ntermext	0.050	No mitochondrial presequence	6(MPP)	0.333		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04439 Ntermext	0.003	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.052		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04440 Ntermext	0.100	No mitochondrial presequence	32(MPP)	-0.031	52-56,69-73	16-25-high	-	-	-	-	-	-	-	5-10,20-25	-	4-9	-	-	-	-	
CNAG_04441 Ntermext	0.000	No mitochondrial presequence	6(MPP)	-0.333		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04442 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.096	16-20,38-42	12-21-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
CNAG_04443 Ntermext	0.994	Possessing mitochondrial presequence	28(MPP)	0.214	52-56	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04444 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.268		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04445 Ntermext	0.293	No mitochondrial presequence	9(MPP)	0.000	88-92	17-26-high	-	9-14	-	-	-	-	-	24-29	-	-	-	-	-	-	
CNAG_04446 Ntermext	0.000	No mitochondrial presequence	80(MPP)	0.062		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04447 Ntermext	0.949	Possessing mitochondrial presequence	21(MPP), 22(Icp55)	0.286	4-8,84-88	1-11-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
CNAG_04448 Ntermext	0.307	No mitochondrial presequence	48(MPP)	0.188	20-24,79-83	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04449 Ntermext	0.013	No mitochondrial presequence	29(MPP)	0.069		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04450 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.125	13-17	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04451 Ntermext	0.003	No mitochondrial presequence	23(MPP)	0.217	71-75	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04452 Ntermext	0.019	No mitochondrial presequence	48(MPP), 56(Oct1)	0.125	66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04453 Ntermext	0.004	No mitochondrial presequence	53(MPP)	-0.019	28-32,50-54,53-57,88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04454 Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.016		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04455 Ntermext	0.302	No mitochondrial presequence	28(MPP)	0.036	25-29,56-60,89-93,95-99	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	25-30	-	
CNAG_04456 Ntermext	0.018	No mitochondrial presequence	7(MPP)	0.143	35-39	1-10-low	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
CNAG_04457 Ntermext	0.018	No mitochondrial presequence	14(MPP)	0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04458 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.025		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04459 Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.026		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04460 Ntermext	0.436	Possessing mitochondrial presequence	7(MPP), 8(Icp55)	0.143	19-23,57-61	4-13-high	-	-	-	-	-	-	4-9	-	-	3-8	-	-	-	-	
CNAG_04461 Ntermext	0.003	No mitochondrial presequence	62(MPP)	-0.145	6-10	5-14-high	-	-	-	-	-	-	-	-	-	-	-	5-10	6-11	-	
CNAG_04462 Ntermext	0.022	No mitochondrial presequence	13(MPP)	0.077		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04463 Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.014		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04465 Ntermext	0.317	No mitochondrial presequence	34(MPP), 42(Oct1)	0.176	31-35,40-44	14-23-high	-	-	-	-	-	-	-	-	-	-	12-17	-	-	-	
CNAG_04466 Ntermext	0.080	No mitochondrial presequence	16(MPP)	0.125		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04467 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.059		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04468 Ntermext	0.444	Possessing mitochondrial presequence	25(MPP)	0.160		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04469 Ntermext	0.555	Possessing mitochondrial presequence	18(MPP)	0.222	46-50	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04470 Ntermext	0.000	No mitochondrial presequence	62(MPP), 63(Icp55)	0.016	83-87	16-25-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
CNAG_04471 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.056		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04472 Ntermext	0.122	No mitochondrial presequence	13(MPP)	0.231		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04473 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.045	20-24,72-76	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04474 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04475 Ntermext	0.008	No mitochondrial presequence	19(MPP)	0.263		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04476 Ntermext	0.584	Possessing mitochondrial presequence	7(MPP)	0.286		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04478 Ntermext	0.056	No mitochondrial presequence	17(MPP)	0.353	17-21	16-25-high	-	-	-	-	-	-	-	-	-	20-25	-	-	-	-	
CNAG_04479 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.182		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04484 Ntermext	0.097	No mitochondrial presequence	23(MPP)	0.087	35-39	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04485 Ntermext	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	0.065	28-32,70-74	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04486 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.095	18-22	6-16-low	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
CNAG_04487 Ntermext	0.052	No mitochondrial presequence	26(MPP)	0.115		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04488 Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.050	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04492 Ntermext	0.219	No mitochondrial presequence	11(MPP)	0.182		4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04493 Ntermext	0.058	No mitochondrial presequence	54(MPP)	0.000		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04494 Ntermext	0.011	No mitochondrial presequence	22(MPP)	0.000	1-5	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04495 Ntermext	0.009	No mitochondrial presequence	18(MPP)	0.056		1-11-high	-	-	-	-	-	-	-	-	6-11	-	5-10	-	-	-	
CNAG_04496 Ntermext	0.039	No mitochondrial presequence	11(MPP)	0.091		4-13-high	-	-	-	-	-	-	8-13	-	-	7-12	-	-	-	-	
CNAG_04497 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.024	38-42	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04498 Ntermext	0.017	No mitochondrial presequence	81(MPP), 82(Icp55)	0.086	39-43,43-47	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04499 Ntermext	0.004	No mitochondrial presequence	16(MPP)	0.125		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04500 Ntermext	0.004	No mitochondrial presequence	89(MPP), 90(Icp55)	-0.011	78-82	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04501 Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.062	50-54	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04502 Ntermext	0.014	No mitochondrial presequence	17(MPP)	0.176		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04503 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.067		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04504 Ntermext	0.348	No mitochondrial presequence	44(MPP), 45(Icp55)	0.114	20-24,41-45,59-63,66-70	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04505 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.023		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04506 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.115		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04507 Ntermext	0.006	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.051		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04508 Ntermext	0.013	No mitochondrial presequence	75(MPP)	0.067	5-9	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04509 Ntermext	0.000	No mitochondrial presequence	87(MPP)	0.057		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04510 Ntermext	0.060	No mitochondrial presequence	17(MPP), 25(Oct1)	0.000	37-41,44-48	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04511 Ntermext	0.030	No mitochondrial presequence	39(MPP)	0.051		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04512 Ntermext	0.046	No mitochondrial presequence	67(MPP)	0.104	19-23	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04513 Ntermext	0.104	No mitochondrial presequence	50(MPP)	0.160	47-51	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04514 Ntermext	0.392	Possessing mitochondrial presequence	54(MPP)	0.074		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04515 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.059		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04518 Ntermext	0.035	No mitochondrial presequence	28(MPP)	0.071	15-19,26-30	20-29-low	-	-	8-13	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04519 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062	19-23,46-50	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04520 Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.016	38-42	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04521 Ntermext	0.029	No mitochondrial presequence	57(MPP)	0.053	11-15,93-97	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04522 Ntermext	0.271	No mitochondrial presequence	17(MPP), 18(Icp55)	0.176	20-24	5-14-low	-	-	-	-	-	-	-	-	-	-	-	19-24	20-25	-	
CNAG_04523 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.061	30-34,59-63	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04524 Ntermext	0.010	No mitochondrial presequence	65(MPP), 66(Icp55)	0.015		4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04525 Ntermext	0.010	No mitochondrial presequence	82(MPP)	0.122	32-36,38-42,47-51	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04526 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.037		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04527 Ntermext	0.000	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.229	25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04528 Ntermext	0.259	No mitochondrial presequence	17(MPP)	0.235		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04529 Ntermext	0.084	No mitochondrial presequence	32(MPP), 33(Icp55)	0.062	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
CNAG_04530 Ntermext	0.000	No mitochondrial presequence	92(MPP)	-0.087	33-37,86-90	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04531 Ntermext	0.192	No mitochondrial presequence	48(MPP), 56(Oct1)	0.125	24-28	3-13-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
CNAG_04534 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.052		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04535 Ntermext	0.039	No mitochondrial presequence	28(MPP)	0.107	75-79	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04536 Ntermext	0.064	No mitochondrial presequence	26(MPP)	0.038		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04537 Ntermext	0.007	No mitochondrial presequence	10(MPP)	0.300		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04538 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.050	54-58	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04539 Ntermext	0.029	No mitochondrial presequence	27(MPP), 28(Icp55)	0.074		2-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04540 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04541 Ntermext	0.046	No mitochondrial presequence	32(MPP)	0.094		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04544 Ntermext	0.283	No mitochondrial presequence	28(MPP)	0.071		6-15-high	-	-	-	-	-	-	-	25-30	-	24-29	-	-	-	-	
CNAG_04545 Ntermext	0.000	No mitochondrial presequence	55(MPP)	0.055		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04546 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04548 Ntermext	0.014	No mitochondrial presequence	22(MPP)	0.091	3-7	14-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04551 Ntermext	0.000	No mitochondrial presequence	9(MPP)	-0.222	55-59	5-14-high	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-	
CNAG_04552 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.000	84-88	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04553 Ntermext	0.050	No mitochondrial presequence	61(MPP), 62(Icp55)	0.066		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04557 Ntermext	0.000	No mitochondrial presequence	53(MPP)	-0.019	65-69	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04561 Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.095	32-36,79-83	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04562 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.067	49-53	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04563 Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.071		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04564 Ntermext	0.007	No mitochondrial presequence	60(MPP), 61(Icp55)	0.033		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04565 Ntermext	0.019	No mitochondrial presequence	13(MPP)	0.077	87-91	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04566 Ntermext	0.000	No mitochondrial presequence	93(MPP)	-0.022	14-18	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04567 Ntermext	0.000	No mitochondrial presequence	84(MPP)	-0.083	1-5	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04570 Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.053		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04571 Ntermext	0.005	No mitochondrial presequence	13(MPP)	0.154	92-96	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04574 Ntermext	0.076	No mitochondrial presequence	73(MPP), 74(Icp55)	0.055	24-28,94-98	9-18-low	-	-	-	-	-	-	-	11-16	-	-	-	-	24-29	-	
CNAG_04575 Ntermext	0.011	No mitochondrial presequence	32(MPP), 33(Icp55)	0.125		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04576 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.022	10-14	14-23-low	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
CNAG_04577 Ntermext	0.000	No mitochondrial presequence	49(MPP), 57(Oct1)	0.102		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04579 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.034	44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04580 Ntermext	0.999	Possessing mitochondrial presequence	50(MPP), 51(Icp55)	0.160	9-13	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
CNAG_04581 Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.161	28-32	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04582 Ntermext	0.691	Possessing mitochondrial presequence	25(MPP)	0.240	61-65	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04583 Ntermext	0.026	No mitochondrial presequence	7(MPP)	0.429	62-66	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04584 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.033		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04585 Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.048	90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04586 Ntermext	0.000	No mitochondrial presequence	87(MPP)	0.011		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_04587 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.091		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
